DEP;REG
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
24;72
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
25;43
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
26;82
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
27;23
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
28;24
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
29;53
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2A;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
2B;94
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
30;91
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
31;73
